GyroY,MagZ,AngY,MagX,MagY,AngX,AngZ,AccX,AccY,AccZ,Timestamp,GyroZ,GyroX,Tag
-1.098633,168.1583,-1.367798,-108.5083,-27.65,105.4413,-1.5051269999999999,0.0,0.9707030999999999,-0.3369141,4042,0.5493163999999999,-2.624512,1
-0.12207029999999999,0.03333333,-1.373291,16.225,-5.033333,105.0732,-1.279907,0.006835938000000001,0.9741211,-0.32470699999999997,4342,0.6713867,-4.699707,1
2.197266,156.95,-1.400757,-112.45,-33.11666,104.3866,-0.6152344,0.02392578,0.9594727999999999,-0.2851563,4562,-0.8544921999999999,0.8544921999999999,1
-0.9765625,0.05833333,-1.279907,16.48333,-5.466667,104.7052,-1.109619,0.02441406,0.9775391999999999,-0.3051758,4872,0.3662109,1.586914,1
-1.220703,163.3333,-1.257935,-111.75,-28.625,104.9084,-1.499634,0.01855469,0.9589844,-0.3154297,5222,-0.3662109,0.0,1
-2.624512,-0.15,-1.213989,16.43333,-5.625,105.1721,-1.917114,0.02148438,0.9653318999999999,-0.3129883,5542,1.037598,0.6713867,1
0.0,169.3917,-1.043701,-106.7333,-27.55,105.0842,-2.219238,0.01025391,0.9643556,-0.3193359,5832,-0.24414059999999999,0.0,1
2.441406,170.7417,-0.9558105,-107.6583,-26.8,105.1941,-2.285156,0.007324219000000001,0.9633788999999999,-0.3203125,6172,-0.1831055,-2.746582,1
-0.4882813,-0.075,-0.9173583999999999,16.44167,-5.458333,105.3259,-2.367554,0.01464844,0.9619141999999999,-0.3222656,6532,0.6713867,1.403809,1
-0.6103516,0.17500000000000002,-1.043701,16.49167,-4.925,104.8315,-2.455444,0.005859375,0.9555663999999999,-0.30957029999999996,6872,-0.9765625,-1.7700200000000001,1
1.708984,-1.166667,-1.274414,16.44167,-5.258333,105.3479,-1.977539,0.001464844,0.9814453,-0.31787109999999996,7282,0.5493163999999999,4.02832,1
-5.004883,0.36666669999999996,-1.829224,16.81667,-4.833333,103.3759,-0.7415771,0.04833984,0.9624022,-0.28613279999999996,7702,1.953125,-3.356934,1
-0.793457,-0.2583333,-1.757813,16.51667,-4.916667,103.3704,-1.1920169999999999,0.009765625,0.9794921999999999,-0.2836914,8102,-0.3662109,-1.281738,1
-5.615234,0.08333334,-1.494141,16.76667,-4.8,102.8265,-1.999512,0.01269531,0.9809568999999999,-0.2841797,8502,-0.793457,1.281738,1
0.8544921999999999,-0.08333334,-1.120605,16.73333,-4.65,102.8156,-2.977295,0.004394531,0.9687500000000001,-0.2851563,8922,0.12207029999999999,-4.211426,1
-2.685547,-0.125,-1.439209,16.65,-4.7,102.4475,-2.850952,0.005859375,0.984375,-0.2797852,9332,0.6713867,-0.8544921999999999,1
-1.953125,-0.275,-0.38452149999999996,16.7,-4.391667,101.8488,-4.092407,0.008789063,0.9829102999999999,-0.2714844,9762,-4.02832,-1.342773,1
0.4882813,-0.5416667,-0.054931640000000004,16.925,-4.05,100.3601,-3.729858,-0.009277344,0.9926758,-0.2392578,10162,0.1831055,3.417969,1
3.234863,225.5833,-1.159058,-85.98333,-25.5,99.72839,-1.63147,0.01855469,0.9926758,-0.2421875,10592,0.5493163999999999,-1.159668,1
1.464844,227.0417,-1.307373,-87.56667,-23.91667,99.7229,-1.351318,0.01806641,0.9858397,-0.2319336,11082,2.807617,-1.464844,1
1.708984,-0.1416667,-1.757813,16.91667,-3.85,99.42627,-1.027222,0.028808590000000002,0.9912108,-0.23339839999999998,11592,-0.24414059999999999,2.075195,1
2.380371,-0.06666667,-2.340088,16.85833,-3.858333,99.00879,-0.07141113,0.04248047,0.9868163999999999,-0.23339839999999998,12052,2.258301,-1.464844,1
-3.112793,-0.1333333,-4.394531,16.78333,-3.475,98.06396,2.334595,0.1020508,1.869141,-0.37255859999999996,12552,-5.67627,-36.19385,1
0.06103516,0.1083333,-3.614502,16.94167,-3.425,96.55884,2.883911,0.05810547,1.002441,-0.2075195,13072,-0.9765625,1.586914,1
0.24414059999999999,0.2833333,-3.466187,16.85,-3.508333,96.39404,2.971802,0.060546880000000004,0.9946288999999999,-0.20556639999999998,13552,-1.220703,0.9765625,1
0.3051758,136.1417,-3.674927,-122.2417,-0.6583333,96.5863,3.004761,0.06396484,0.9897461,-0.20605469999999998,14102,0.12207029999999999,-2.01416,1
0.24414059999999999,0.008333334000000001,-3.856201,16.96667,-3.45,96.1853,3.092651,0.06640625,0.9912108,-0.206543,14642,-0.4882813,-0.3662109,1
0.24414059999999999,0.09166667,-3.746338,16.93333,-3.5,96.13037,3.164063,0.06298828000000001,0.9921875,-0.2070313,15202,0.3051758,-0.7324219,1
0.06103516,130.2583,-3.867188,-119.5833,0.9833333999999999,95.89417,3.202515,0.06640625,0.9936522,-0.203125,15712,0.3051758,-0.1831055,1
0.0,0.09166667,-3.845215,16.96667,-3.516667,95.92712,3.224487,0.06494141,0.9931641999999999,-0.20605469999999998,16272,0.0,0.0,1
0.06103516,131.225,-3.90564,-118.9,1.925,96.026,3.186035,0.06591797,0.9931641999999999,-0.2084961,16842,0.0,0.0,1
0.06103516,131.0083,-4.01001,-118.525,2.291667,95.67444,3.240967,0.06738281,0.9941405999999999,-0.203125,17452,0.06103516,-0.3662109,1
-0.06103516,130.6417,-4.0979,-118.275,2.75,95.41626,3.273926,0.06787109,0.9941405999999999,-0.1987305,18032,0.24414059999999999,0.6713867,1
0.06103516,0.06666667,-4.229736,16.96667,-3.341667,95.13611,3.323364,0.07177734,0.9956056,-0.1992188,18642,0.12207029999999999,-0.9155272,1
-0.5493163999999999,-0.17500000000000002,-4.394531,16.975,-3.308333,95.28442,3.3673100000000002,0.07470703000000001,0.9916992,-0.2011719,19212,-0.42724609999999996,-1.708984,1
-0.06103516,0.04166667,-4.389038,16.98333,-3.366667,94.95483,3.444214,0.07373047,0.9941405999999999,-0.1992188,19842,0.1831055,0.3662109,1
0.0,127.8333,-4.103394,-117.025,3.066667,95.42175,3.345337,0.06835938,0.9921875,-0.20556639999999998,20472,-0.12207029999999999,-0.6103516,1
-0.3051758,130.0667,-3.867188,-116.9833,3.15,95.49316,3.312378,0.06445313,0.9921875,-0.20947269999999998,21172,-0.9765625,-0.06103516,1
0.3051758,-0.1166667,-3.861694,16.98333,-3.35,94.94385,3.394775,0.06298828000000001,0.9951171999999999,-0.19824219999999998,21832,0.42724609999999996,-0.9765625,1
0.0,0.05,-3.872681,16.98333,-3.441667,94.92188,3.422241,0.06396484,0.9946288999999999,-0.2001953,22502,-0.06103516,0.9765625,1
0.06103516,0.35833329999999997,-3.66394,17.05,-3.558333,95.16357,3.251953,0.06787109,0.9931641999999999,-0.2026367,23202,-0.1831055,1.220703,1
0.12207029999999999,0.03333333,-3.262939,16.93333,-3.6,95.74036,3.109131,0.05175781,0.9916992,-0.21386719999999998,23942,0.0,-0.9155272,1
0.06103516,-0.2,-3.55957,16.94167,-3.608333,95.60303,3.175049,0.05761719,0.9946288999999999,-0.20556639999999998,24632,0.06103516,1.281738,1
-0.06103516,0.1666667,-4.44397,16.93333,-3.483333,95.02625,3.444214,0.07128906,0.9951171999999999,-0.20166019999999998,25372,0.1831055,2.624512,1
0.0,-0.03333333,-4.383545,16.925,-3.6,95.52612,3.383789,0.07421875,0.9916992,-0.2084961,26072,0.0,0.7324219,1
-0.9155272,134.0583,-4.2462159999999995,-115.675,6.583333,96.1084,3.312378,0.06982422,0.9965818999999999,-0.2202148,26812,-2.746582,-0.6713867,1
-2.685547,-5.233333,-3.290405,17.73333,-2.466667,92.02148,-1.18103,0.06542969,1.010254,-0.2001953,27552,0.793457,-34.05762,1
-3.356934,2.641667,-2.839966,17.49167,-0.6666667,88.37402,-0.5108642999999999,0.05566406,1.021973,0.005859375,29432,-0.24414059999999999,25.81787,1
-7.202148,57.58333,-3.208008,10.48333,-93.36667,93.43872,-3.554077,0.06152344,1.003906,-0.1171875,30232,-0.1831055,-0.6103516,1
0.8544921999999999,55.81667,-2.927856,11.85,-92.56667,92.41699,-3.878174,0.03955078,1.008789,-0.1098633,31033,-0.3051758,-0.6713867,1
0.3051758,0.125,-2.889404,17.30833,-1.908333,92.23022,-4.465942,0.04345703,1.008301,-0.10644529999999999,31792,0.42724609999999996,1.037598,1
-2.441406,58.10833,-2.664185,11.14167,-93.08334,92.18079,-5.213013,0.044921880000000004,1.012695,-0.12207029999999999,32572,0.3051758,0.9765625,1
-3.2958979999999998,59.53333,-2.400513,11.25,-93.23333,92.23022,-6.207275,0.03955078,1.01416,-0.1303711,33422,-2.685547,0.0,1
1.098633,59.85833,-1.834717,11.89167,-93.35833,91.71387,-7.058716,0.02001953,1.003418,-0.1235352,34252,-0.793457,0.42724609999999996,1
0.9765625,0.325,-2.197266,17.29167,-2.925,92.79053,-5.756836,0.03564453,1.004395,-0.1572266,35112,1.220703,3.2958979999999998,1
6.9580079999999995,-1.158333,-4.070435,17.275,-2.95,92.02148,-4.356079,0.08398438,0.9995117,-0.1616211,35962,11.59668,-2.685547,1
-19.22607,-0.125,-2.081909,17.09167,-0.025,89.41772,-7.003784,-0.03759766,0.9912108,-0.02978516,36762,-12.02393,-1.281738,1
-23.62061,42.14167,-1.345825,15.866670000000001,-84.89167,91.14258,-33.68408,0.05761719,1.241211,-0.12744139999999998,37596,1.8310549999999999,12.39014,1
-45.77637,43.10833,-6.223755,5.183333,-81.73333,90.95581,-56.50269,0.009277344,1.181641,-0.1606445,38482,-3.173828,-23.49854,1
-56.03027,0.3333333,-2.021484,14.575,-0.35000000000000003,96.15234,-89.22546,0.2011719,1.122559,-0.06445313,39362,18.06641,-10.0708,1
3.723145,-0.8083332999999999,2.213745,17.08333,-2.441667,94.97131,-107.7045,-0.06982422,0.9448242,-0.1171875,40252,-1.89209,-5.67627,1
15.25879,-1.075,0.24719239999999998,20.4,-0.9666665999999999,97.98157,-113.2251,0.08691406,0.9624022,0.0390625,41172,-2.868652,20.56885,1
14.77051,79.79166,-0.5273438,4.858333,-79.4,95.73486,-137.2687,0.22851559999999999,1.07373,-0.23681639999999998,42092,-8.850098,-10.0708,1
15.01465,-1.841667,3.647461,15.35833,-0.5750000000000001,97.17957,-137.818,0.12255859999999999,0.9638671999999999,-0.1450195,43082,11.16943,22.33887,1
-4.943848,-6.508333,2.373047,15.75,2.1,100.4645,-131.5283,-0.044921880000000004,0.9746094,-0.3740234,44012,-0.5493163999999999,4.089355,1
-11.65771,1.158333,1.746826,17.30833,-5.275,100.9808,-132.3138,0.006835938000000001,0.9326171999999999,-0.2885742,44942,3.2958979999999998,-17.33398,1
-4.455566,67.2,1.598511,-7.35,-67.55833,101.3599,-121.1407,-0.07324219,0.8081056,-0.07666016,45942,-12.93945,-9.033203,1
26.42822,3.316667,1.96106,15.36667,-1.5,101.6071,-129.5398,0.09130858,0.8671875,0.1308594,46912,3.356934,15.19775,1
7.873535,-0.48333329999999997,3.746338,17.51667,-5.125,99.99756000000001,-130.5286,0.01757813,0.9238280999999999,-0.2167969,47842,-9.460449,-12.20703,1
33.75244,-2.475,3.191528,16.40833,-3.8083329999999997,100.3711,-134.6594,0.14257809999999999,0.8349608,0.0390625,48842,7.568359,-28.80859,1
10.86426,0.0,4.317627,15.83333,-3.441667,99.94812,-136.9226,0.04833984,0.9682617,-0.1635742,49992,-5.249023,-16.72363,1
7.873535,-2.358333,3.856201,16.49167,-2.9,104.6173,-151.6003,0.17431639999999998,0.8540038999999999,-0.0703125,51072,11.90186,-10.49805,1
-30.27344,-0.375,4.575806,16.4,-3.725,97.89917,-173.5895,0.05126953,0.7700195,-0.030273440000000002,52112,0.5493163999999999,-10.43701,1
34.5459,87.21667,4.147339,19.76667,-75.66666,97.4707,176.1987,0.1040039,0.7431641,0.06689453000000001,53182,-9.765625,5.554199,1
-13.5498,1.575,0.9338379,13.50833,0.1166667,100.4865,-170.6067,-0.3925781,0.8691405999999999,-0.5996094,54252,2.990723,28.44238,1
-49.31641,93.28333,-0.2416992,20.84167,-75.33334,101.6455,-171.6998,-0.2827148,1.123047,-0.45117189999999996,55322,0.42724609999999996,45.95947,1
-49.25537,0.25,-1.774292,18.25833,-0.47500000000000003,101.7279,-173.3807,-0.105957,1.212891,-0.3608398,56432,-1.342773,49.74365,1
4.943848,91.45,1.071167,21.85,-82.61667,98.42651,-178.407,-0.05957031,0.9272461,-0.3237305,57562,1.464844,3.051758,1
7.019043,0.5083333,-0.027465820000000002,11.50833,2.616667,98.28369,169.2938,0.01269531,0.9956056,-0.3896484,58652,3.662109,-0.3051758,1
15.44189,-6.166667,-1.19751,21.63333,2.641667,99.25598,176.3141,-0.11425779999999999,0.9511719,-0.4057617,59802,2.258301,-9.399414,1
30.09033,-8.191667,-2.120361,25.25,2.666667,99.13513,-177.7808,-0.008789063,1.038574,-0.3530273,60922,-1.953125,-15.80811,1
16.8457,-3.916667,-1.73584,9.591666,4.35,98.95386,-172.6227,-0.1411133,0.8754883,-0.3994141,62052,3.78418,-8.117676,1
-79.95605,2.416667,-0.2636719,23.76667,-2.733333,102.1179,176.8634,0.05078125,1.644043,0.38134769999999996,63182,-31.37207,43.76221,1
-79.95605,0.6916667,-2.543335,19.84167,-1.541667,99.86023,-171.6888,-0.1303711,1.495117,-0.10058589999999999,64362,-16.72363,59.26514,1
-79.95605,-4.383333,1.126099,21.375,-1.9000000000000001,99.81079,-173.7488,0.4077148,1.337402,0.2646484,65492,-61.21826,-75.25635,1
-13.61084,2.841667,3.268433,16.825,-2.766667,100.3491,178.6102,0.04736328,0.7641602,0.140625,66702,-17.82227,4.638672,1
-42.05322,-1.108333,4.608765,14.44167,-0.05833333,100.9918,171.8427,0.1518555,1.334961,-0.05029297,67962,-12.81738,-15.25879,1
-12.87842,-3.916667,4.042969,13.35833,0.9500000000000001,100.437,152.5177,0.1044922,1.095215,-0.1850586,69182,10.98633,-18.73779,1
-19.104,-2.95,4.081421,16.90833,-2.4,100.047,136.8073,0.1879883,0.8007812999999999,0.07373047,70392,12.02393,-23.13232,1
0.9765625,-3.125,3.070679,17.23333,-3.475,98.42651,118.8446,0.1445313,0.8330078,0.02148438,71592,13.12256,-22.64404,1
22.76611,-2.025,2.675171,15.775,-4.341667,98.67371,107.7374,0.1367188,0.9443358,-0.1191406,72822,-0.6103516,-9.643555,1
-10.31494,72.05,2.054443,55.91667,-79.71667,97.68494,101.7883,-0.07226563,1.081055,-0.1948242,74042,0.5493163999999999,-14.34326,1
2.502441,70.94167,-1.323853,58.125,-79.65833,101.2061,99.60754,-0.04589844,0.9990233,-0.03222656,75352,-19.28711,33.75244,1
-15.01465,72.79166,-1.8182369999999999,61.875,-83.975,102.2992,100.1459,-0.06787109,0.8969728,-0.1923828,76652,9.094238,-19.71436,1
-12.75635,3.183333,-2.120361,15.24167,-8.508333,102.2607,101.9806,-0.015625,1.093262,-0.1523438,77932,6.408691,-9.033203,1
8.789063,-2.991667,-1.411743,28.28333,6.733333,101.6455,97.58057,0.028808590000000002,1.010742,-0.24951169999999998,79162,-2.563477,-0.6713867,1
10.92529,-1.841667,1.389771,14.4,0.2333333,102.5739,91.69739,-0.1020508,1.1791989999999999,-0.04394531,80422,1.098633,2.929688,1
41.56494,-1.358333,-1.30188,15.54167,-4.0,101.2939,96.04797,0.08984375,0.9257812999999999,-0.08154297,81762,-0.42724609999999996,-9.033203,1
2.13623,-0.2083333,1.307373,14.36667,3.441667,98.89893000000001,99.36584,-0.09423828000000001,1.070313,-0.2124023,83072,-0.06103516,2.624512,1
-8.666992,-2.55,-2.054443,15.975,-2.908333,101.8268,96.52039,-0.2089844,0.7773437999999999,-0.0004882813,84416,-10.68115,-0.5493163999999999,1
14.77051,67.63333,-1.51062,56.53333,-88.15,100.4755,94.56482,-0.300293,0.8735353,-0.4716797,85822,3.051758,2.319336,1
20.93506,70.76667,0.8953856,60.50834,-87.59167,101.4038,94.52637,0.12451169999999999,0.8461913999999999,-0.046875,87232,5.126953,-16.29639,1
8.728026999999999,1.541667,0.2801514,24.39167,-1.133333,100.2557,99.68445,0.12744139999999998,1.932129,0.5307617,88682,50.59814,67.26074,1
-5.249023,-3.916667,-1.955566,15.39167,-3.183333,101.3049,106.4575,-0.07470703000000001,0.7753905999999999,-0.1020508,90102,-11.90186,3.2958979999999998,1
-48.70605,-0.04166667,-1.213989,18.15833,-0.8083332999999999,101.4038,99.47021,-0.1875,1.44873,-0.1953125,91552,-14.34326,52.49023,1
30.15137,-0.6916667,-1.224976,16.425,-3.475,99.14063,102.7386,-0.002929688,0.9340818999999999,-0.16699219999999998,93012,-5.493164,-18.06641,1
52.73438,3.983333,-3.087158,15.975,-1.916667,99.50317,93.93311,0.04443359,0.8222655999999999,0.08642578000000001,95612,12.51221,16.54053,1
-35.27832,-0.75,-0.46691889999999997,19.10833,-1.291667,99.51416,89.51111,0.07519531,0.9160155999999999,-0.2260742,97102,1.8310549999999999,-10.80322,1
25.45166,-2.233333,1.6754149999999999,15.66667,0.025,102.9419,80.65613,0.03320313,1.148438,-0.06005859,98602,1.8310549999999999,-7.93457,1
91.00342,-1.325,-3.197021,15.89167,-4.258333,93.06519,-107.8198,-0.1616211,1.01123,-0.3364258,100082,-7.019043,-6.408691,1
-20.99609,53.575,-0.6317138999999999,14.65833,-95.65,97.59705,-86.6272,-0.09619142,1.303223,-0.04541016,101542,-2.197266,3.173828,1
-9.155273,64.575,-0.1593018,13.24167,-93.89167,97.52014,-104.4031,0.017089840000000002,0.9765625,-0.2436523,103052,1.037598,-2.258301,1
77.94189,-2.433333,2.406006,16.16667,-1.658333,96.63025,-96.33362,0.06982422,0.9301758,0.06982422,104602,6.225586,-15.625,1
-16.29639,44.75,-2.713623,9.2,-88.24167,98.06396,-79.21692,-0.09130858,1.361328,-0.020996090000000002,106152,-5.615234,6.164551,1
-111.6333,50.76667,1.812744,1.216667,-92.75,101.0962,-88.65967,0.269043,2.4633789999999998,0.5449219,107682,-76.17188,-5.493164,1
22.52197,1.558333,1.658936,17.34167,-5.95,98.50342,-80.38147,0.02587891,0.9155272,-0.30126949999999997,109232,-20.69092,-21.85059,1
-37.29248,-2.558333,-1.005249,15.46667,-4.458333,102.3047,-82.78748,-0.02587891,0.8032228,-0.09130858,110792,-2.319336,-3.4790039999999998,1
-7.019043,54.43333,2.565308,0.025,-86.79166,99.38232,-90.41748,0.10693359999999999,0.7114258,0.048828130000000004,112322,8.300781,-37.96387,1
4.638672,-0.03333333,-3.048706,11.875,0.1416667,100.2612,-86.52283,-0.0625,1.493652,0.01904297,113872,-4.516602,3.4790039999999998,1
31.55518,-0.8083332999999999,2.911377,14.76667,0.08333334,101.1731,-93.36182,-0.07910156,1.187988,-0.01464844,115472,7.080078,23.37646,1
23.07129,2.3,-0.9448242,16.76667,-1.3,103.2935,-84.57825,0.06835938,0.6752929999999999,0.17431639999999998,117102,27.46582,13.06152,1
-4.272461,-0.1416667,2.103882,8.483334,2.025,102.5354,-93.94958,-0.2753906,0.8413086,-0.5488280999999999,118742,2.502441,5.737305,1
-6.774902,53.93333,2.087402,-5.191667,-85.225,100.3766,-93.65295,-0.10058589999999999,0.9902344,-0.3818359,120361,5.249023,6.103516,1
8.483887,-0.1666667,0.4724121,13.675,-8.358334,102.2388,-83.25989,0.01416016,1.077148,-0.1875,122032,11.65771,2.746582,1
37.59766,-1.475,0.6811522999999999,15.36667,-2.8,103.6011,-71.04858,0.00390625,0.9555663999999999,-0.2416992,123682,-4.882813,-11.2915,1
-20.81299,36.125,-3.048706,13.45,-90.525,102.1344,-45.37354,-0.05126953,0.8325193999999999,-0.07080078000000001,125302,-14.34326,2.624512,1
22.2168,-3.25,-1.203003,14.48333,-0.40833329999999995,103.0737,-34.09607,0.05908203,0.9760742,-0.24462889999999998,126962,-0.06103516,-25.6958,1
15.44189,0.075,-3.6804200000000002,14.125,-3.408333,105.0238,0.7415771,-0.10888669999999999,0.9238280999999999,-0.06201172,128672,-17.57813,8.850098,1
15.01465,31.38333,2.872925,38.58333,-73.18333,104.6722,0.9173583999999999,0.07519531,0.9985352999999999,-0.1079102,130342,14.28223,27.34375,1
3.2958979999999998,28.075,-1.224976,41.80833,-85.86667,105.2435,8.322144,-0.01757813,1.004395,-0.01074219,132062,-9.643555,-0.8544921999999999,1
-0.8544921999999999,-2.166667,4.943848,13.88333,0.2583333,102.5848,0.44494629999999996,-0.005859375,0.8872068999999999,-0.1762695,133782,13.61084,23.80371,1
-5.92041,-2.191667,-1.010742,15.03333,-2.483333,103.4802,6.146851,-0.15869139999999998,0.8398437999999999,-0.04199219,135542,-20.01953,5.065918,1
41.56494,-3.341667,1.9006349999999999,15.625,-4.2,101.4313,-0.0604248,0.137207,0.7768554999999999,0.01464844,137252,12.3291,-24.53613,1
-29.60205,0.8333332999999999,0.5383300999999999,19.19167,-2.733333,102.6013,-0.302124,-0.009277344,0.8613280999999999,-0.12207029999999999,138952,7.202148,-21.48438,1
13.61084,0.5833332999999999,0.6591796999999999,17.35833,-2.975,100.1019,1.801758,-0.02392578,0.9003905999999999,-0.24511719999999998,140692,-4.02832,-13.06152,1
3.78418,-12.35833,0.38452149999999996,24.85,3.308333,101.8158,2.329102,-0.09228517,0.9399413999999999,-0.3544922,142492,-4.394531,-1.464844,1
62.01172,0.0,-0.19226069999999998,18.50833,-0.65,104.1229,10.4425,-0.1025391,0.8115233,0.15625,144292,26.42822,-21.97266,1
40.40527,43.825,-1.461182,57.08333,-82.71667,101.7389,44.835210000000004,0.1025391,0.8730469,-0.001464844,146232,7.080078,-9.216309,1
-42.90771,-1.933333,-2.6202389999999998,14.35833,-4.983333,103.9032,54.7229,-0.1079102,0.8208008,-0.04833984,148052,-4.211426,-4.699707,1
-11.77979,48.54167,0.4779053,63.15,-70.50833,102.7277,57.38159,0.01074219,0.9277344,-0.3422852,149862,-0.9765625,4.272461,1
-38.39111,33.125,4.833984,50.15,-67.01667,106.6278,41.12183,0.1611328,1.332031,-0.1035156,151712,1.525879,-25.39063,1
-4.150391,-2.308333,1.604004,14.81667,-2.3,104.101,46.74133,-0.01660156,0.8295897,-0.08789063,153632,-14.03809,-3.417969,1
-6.408691,51.25834,0.9393311999999999,57.99166,-81.24167,102.843,71.95496,0.09082031,0.9809568999999999,-0.1987305,155502,-14.22119,-4.516602,1
19.71436,-9.791667,0.005493164,18.34167,3.841667,104.2328,47.55432,-0.09375000000000001,0.8715818999999999,-0.409668,157382,3.601074,-2.868652,1
36.13281,0.7000000000000001,-1.043701,18.46667,-0.925,103.9636,58.10669,0.10058589999999999,0.9443358,0.1699219,159272,11.47461,28.32031,1
66.77246,0.225,-4.817505,16.875,-2.1,103.1342,76.40991,0.4853516,1.47998,0.09814453000000001,161172,-26.30615,1.586914,1
11.65771,1.425,-0.9173583999999999,12.26667,3.566667,90.89539,-127.2491,-0.07958984,0.9409181,-0.4316406,163072,-7.019043,-5.7983400000000005,1
10.37598,-1.358333,3.856201,15.63333,0.6333333,96.427,-128.4741,-0.07128906,1.305664,-0.041015630000000004,164932,6.530762,-4.02832,1
-17.39502,-1.566667,0.6152344,14.81667,-3.733333,101.8488,-109.5776,-0.04150391,0.8876953,-0.11474609999999999,166842,-4.882813,4.394531,1
12.69531,-0.725,1.856689,16.76667,-2.725,101.3708,-95.12512,0.02050781,0.8891603,-0.08544922,168762,0.9765625,-14.4043,1
-26.85547,0.725,3.262939,15.36667,-4.725,98.10791,-143.5364,-0.09960938,0.8378905999999999,-0.06542969,170692,-1.159668,-9.70459,1
5.187988,3.95,5.075684,14.20833,3.5,99.12415,-125.777,-0.15087889999999998,1.075684,-0.4057617,172622,10.13184,-5.67627,1
12.51221,74.39167,4.921875,-3.016667,-70.41666,100.4041,-134.0277,0.1396484,0.7416992,0.03369141,174571,9.277344,-25.93994,1
-19.04297,80.2,3.268433,4.358333,-80.73333,101.3544,-143.9978,-0.4130859,1.005371,-0.7216796999999999,176581,-5.065918,36.25488,1
-44.43359,86.71667,3.4002689999999998,11.675,-76.88333,99.5636,-179.5715,-0.05322266,0.8847655999999999,-0.07470703000000001,178602,-0.9155272,8.361816,1
-10.37598,0.65,3.570557,17.025,1.425,96.16333,-177.3743,0.08496094,0.921875,-0.2871094,180642,20.87402,11.59668,1
34.17969,-1.441667,1.582031,15.28333,-3.216667,97.64648,172.5018,0.05859375,0.9375,-0.2070313,182672,-7.568359,-5.493164,1
45.41016,0.1916667,3.043213,16.0,-0.9166667,101.0413,-179.7528,-0.1279297,1.11377,0.06689453000000001,184682,-7.751465,3.2958979999999998,1
-19.04297,0.008333334000000001,-1.477661,19.55,-3.991667,99.51416,-177.2479,-0.06689453000000001,0.8232421999999999,-0.15039059999999999,186702,9.338379,-17.57813,1
-3.845215,0.6333333,-3.131104,11.825,-0.8916666,100.2393,-177.0392,-0.03759766,0.9580078,-0.046875,188722,-20.26367,46.44775,1
5.310059,77.99167,-0.9338379,13.88333,-70.825,102.5189,-170.3815,-0.4550781,1.32666,0.4770508,190752,63.7207,-75.98877,1
-8.605957,1.066667,2.334595,26.25,3.116667,98.57483,-179.9066,-0.11669919999999999,1.080078,-0.3046875,193012,-0.793457,-2.258301,1
-6.408691,87.04166,3.131104,37.01667,-76.19167,100.2502,145.2173,0.13525389999999998,0.7958984,-0.022460940000000002,195112,12.45117,-20.99609,1
-63.17139,77.66666,0.9173583999999999,54.2,-87.60833,99.19556,107.5836,0.06005859,1.7319339999999999,0.27050779999999996,197242,-18.9209,42.60254,1
