GyroX_mean,GyroX_std,GyroX_max,GyroX_min,GyroX_range,GyroX_derivative,GyroY_mean,GyroY_std,GyroY_max,GyroY_min,GyroY_range,GyroY_derivative,GyroZ_mean,GyroZ_std,GyroZ_max,GyroZ_min,GyroZ_range,GyroZ_derivative,AccX_mean,AccX_std,AccX_max,AccX_min,AccX_range,AccX_derivative,AccY_mean,AccY_std,AccY_max,AccY_min,AccY_range,AccY_derivative,AccZ_mean,AccZ_std,AccZ_max,AccZ_min,AccZ_range,AccZ_derivative,AccMag_mean,AccMag_std,AccMag_max,AccMag_min,AccMag_range,AccMag_derivative,AngX_mean,AngX_std,AngX_max,AngX_min,AngX_range,AngX_derivative,AngY_mean,AngY_std,AngY_max,AngY_min,AngY_range,AngY_derivative,AngZ_mean,AngZ_std,AngZ_max,AngZ_min,AngZ_range,AngZ_derivative,AngMag_mean,AngMag_std,AngMag_max,AngMag_min,AngMag_range,AngMag_derivative,Tag
0.67138685,0.8544923,1.098633,-0.6103516,1.7089846,0.5696615333333334,-0.3356933649999999,0.18310546999999994,-0.06103516,-0.4272460999999999,0.36621093999999993,-0.1220703133333333,-0.274658175,0.18310544999999998,0.0,-0.3662109,0.3662109,-0.1220703,-0.0180664075,0.001953125,-0.01513672,-0.01904297,0.00390625,-0.0013020833333333333,-0.8807373249999999,0.00024414999999999853,-0.8803711,-0.8808594,0.0004882999999999971,-0.0001627666666666657,-0.4382324499999999,0.004394500000000051,-0.4360351999999999,-0.4448242,0.008789000000000102,0.0029296666666667006,0.9839143759396456,0.0017131775410776928,0.9864841422512621,0.9830577871691067,0.0034263550821553856,-0.001142118360718462,-119.02315,0.148299999999999,-118.949,-119.2456,0.296599999999998,0.09886666666666599,3.59527575,0.08239750000000012,3.718872,3.554077,0.16479500000000025,-0.05493166666666675,-33.3737175,1.1920150000000014,-32.77771,-35.16174,2.3840300000000028,0.7946766666666676,123.66956619809827,0.47176446624086316,124.37721289745957,123.43368396497785,0.9435289324817262,-0.3145096441605754,1
0.12207042857142851,2.4790093505270647,1.159668,-5.493164,6.652832,0.010172499999999992,-0.08719305714285709,1.5663804535140036,3.356934,-1.464844,4.821778,-0.17293298333333337,-0.4272460857142858,2.0240001878663034,3.295898,-3.601074,6.896972,0.6103514833333333,-0.006835938,0.01641622681396737,0.01806641,-0.01904297,0.03710938,0.005289713333333334,-0.8787667571428571,0.0029929670701257334,-0.8745117,-0.8808594,0.006347699999999956,0.0003255166666666735,-0.4444754714285714,0.01138407481509653,-0.4360351999999999,-0.4643555,0.028320300000000076,-0.002441400000000001,0.984976443276439,0.0029281929449286774,0.9903146666526897,0.9830577871691067,0.007256879483583001,0.0007907334521640349,-119.24641428571428,0.4474932790131119,-118.949,-120.141,1.1920000000000073,-0.0814833333333335,3.0785259999999997,0.6268616378109287,3.554077,2.120361,1.433716,-0.19317616666666662,-31.696341428571433,1.361656177117025,-29.98169,-32.77771,2.7960199999999986,0.4348749999999999,123.43380553117784,0.20508551883396417,123.84368190193,123.21235350394862,0.6313283979813775,-0.03688841017153758,1
-0.7781981750000001,2.1757862149655747,1.159668,-5.493164,6.652832,-0.20054411428571428,-0.29754637000000006,1.5431976080156196,3.356934,-1.464844,4.821778,-0.11335098571428574,-0.19836431250000006,2.0715375636088673,3.295898,-3.601074,6.896972,-0.20054415714285714,-0.004455567,0.013848700336309779,0.01806641,-0.02148438,0.03955079,0.001604352857142857,-0.873901375,0.005448225455988909,-0.8657227,-0.8808594,0.015136700000000003,0.0019531285714285656,-0.45892334999999995,0.015326639230810813,-0.4360351999999999,-0.4838867,0.0478515000000001,-0.005440842857142858,0.9872819914639375,0.0029673269693053415,0.9920099345854175,0.9830577871691067,0.008952147416310785,0.0007582194816559815,-119.8292625,0.6194701190476088,-118.949,-120.7178,1.7687999999999988,-0.22364285714285717,2.9278565,0.49730585741056493,3.554077,2.120361,1.433716,-0.047869,-29.88212625,1.4384155345372949,-28.25684,-32.77771,4.520869999999999,0.6301442857142854,123.54282800910225,0.33499741192931815,124.02923323130143,123.1507512993641,0.8784819319373298,0.05944707500561565,1
0.6179808750000001,2.68840614884356,6.04248,-1.586914,7.6293940000000005,1.0463168571428572,-0.14495844500000005,1.3134972775086942,2.685547,-1.281738,3.9672850000000004,0.47956195714285715,0.13732905749999996,0.8617792661810985,1.159668,-1.77002,2.9296879999999996,-0.07847377142857141,-0.01177978625,0.005043652172737381,-0.007324219,-0.02148438,0.014160161000000001,-6.975442857142859e-05,-0.8708496125,0.00382697014749545,-0.8657227,-0.8779296999999999,0.012206999999999968,0.0006975428571428521,-0.46917725,0.014236778250011472,-0.4482422,-0.4848633,0.03662110000000002,-0.004952571428571417,0.9893554370899157,0.0061732796130589155,0.9982926721269733,0.9809473884789263,0.017345283648046994,0.0017097413294222066,-120.1918,0.4021688771079715,-119.4763,-120.7178,1.241500000000002,-0.1153571428571435,3.15101625,0.18560855192562806,3.466187,2.834473,0.6317140000000001,0.06042471428571426,-28.07419,1.0171253726205896,-26.6803,-29.72351,3.043210000000002,0.43474428571428597,123.4711075746771,0.3708240318645985,124.02923323130143,123.07397791085693,0.9552553204445076,0.014224404274642666,1
1.6021728000000002,3.5509587829246057,7.385254,-2.13623,9.521484,-0.7760182857142858,-0.02288815000000005,1.3959916101361538,2.685547,-1.89209,4.577637,-0.12207031428571427,-0.03814695500000004,0.6392581711535723,0.6103516,-1.220703,1.8310546,0.0087193142857143,-0.010681153374999999,0.004892830509913137,-0.004882813,-0.01806641,0.013183597000000002,0.0006975445714285715,-0.8825683625,0.012519719901241236,-0.8691405999999999,-0.8969727,0.027832100000000026,-0.0029994428571428517,-0.44824217499999996,0.03257557059510131,-0.4038085999999999,-0.4848633,0.08105470000000009,0.009835385714285716,0.990444825147143,0.008797201871905443,1.0052923080081773,0.9809473884789263,0.024344919529250997,-0.0018024879389239975,-118.71413749999999,1.6602080462894646,-116.7133,-120.5365,3.8232,0.4849714285714291,2.92922975,0.27023977627959,3.257446,2.598267,0.659179,-0.07062642857142855,-26.915131249999998,0.7816247078533188,-25.74646,-27.8833,2.1368399999999994,0.2793671428571431,121.76372770760287,1.7422348680570436,123.72027481660444,119.70764448341171,4.012630333192732,-0.5359969711958489,1
0.648498605,2.8772543711383567,7.385254,-2.13623,9.521484,-0.8893694285714285,-0.2975464125,0.7506775282731061,0.4272460999999999,-1.89209,2.3193361,-0.10463169999999998,-0.09155272500000003,0.5971293498510861,0.5493163999999999,-1.220703,1.7700194,0.15694754285714282,-0.009399414875,0.004058068617847463,-0.004882813,-0.01806641,0.013183597000000002,0.0011858264285714288,-0.8927612249999999,0.002699011083844262,-0.8896484,-0.8969727,0.00732429999999995,-0.0004185285714285606,-0.42291257499999996,0.019203148413718164,-0.4038085999999999,-0.4677734,0.0639648000000001,0.007463728571428574,0.9880610267545946,0.0071599417136388645,1.0052923080081773,0.9827991852418086,0.022493122766368612,-0.002954824578946104,-117.315425,0.4982992782598486,-116.7133,-118.2733,1.5600000000000023,0.1710714285714293,2.7232362500000002,0.08204355766951749,2.839966,2.598267,0.2416990000000001,-0.014125285714285698,-25.65033,1.187923148392064,-24.17542,-27.8833,3.7078799999999994,0.5296971428571428,120.12236917078278,0.6221923388892318,121.54882689134091,119.5772028721291,1.9716240192118022,-0.2816605741731146,1
-0.5057199371428572,1.3036946315345501,1.159668,-2.990723,4.150391,-0.4475912,-0.34877232,0.7219320283078825,0.06103516,-1.953125,2.01416016,-0.3255208333333333,0.19182477142857143,0.3736437966526732,0.9765625,-0.06103516,1.03759766,0.15258789,-0.010463171714285712,0.0016159380777136562,-0.008789063,-0.01367188,0.004882817000000001,-0.0004069016666666669,-0.8918108142857142,0.0017797856560351406,-0.8896484,-0.8945312999999999,0.004882899999999912,0.0,-0.4206891714285715,0.004535664606102112,-0.4155273,-0.4282226999999999,0.012695399999999912,-0.0012207166666666491,0.9861218651993113,0.0013828403229090575,0.9875082232053535,0.9842539622483321,0.0032542609570214154,0.0005308478957957719,-117.3677142857143,0.23171388556127498,-117.0703,-117.6471,0.5767999999999915,-0.02014999999999863,2.7575684285714286,0.02150984796054384,2.785034,2.735596,0.04943799999999987,0.0,-24.187187142857145,0.7776831622778488,-23.13171,-25.21912,2.0874099999999984,0.3479016666666664,119.86780301279941,0.3039221426219375,120.23380603805053,119.48630447740496,0.7475015606455742,-0.05030938865233973,1
-0.5580356142857144,1.877737797023905,1.831055,-2.990723,4.821778,0.12207035,-0.34005302,1.2393077304907925,1.708984,-1.953125,3.662109,-0.17293290000000003,0.20926338571428574,0.4107340176883268,0.9765625,-0.1831055,1.159668,0.06103515,-0.014090404285714285,0.0045318923465842145,-0.01025391,-0.0234375,0.01318359,-0.0007324216666666668,-0.8878348142857142,0.004740066137523293,-0.8818359,-0.8945312999999999,0.012695399999999912,0.0013834666666666662,-0.43045481428571425,0.011436823749250853,-0.4169922,-0.4448242,0.027832000000000023,-0.001708983333333321,0.9868572290859111,0.0016491275153069553,0.9882172168840075,0.9839503574316609,0.004266859452346616,-0.0005086861393614658,-117.86132857142856,0.6196725821331907,-117.0703,-118.7567,1.686399999999992,-0.11261666666666532,2.847028571428571,0.13750174156697934,3.103638,2.735596,0.368042,0.008239833333333335,-22.637328571428572,0.800609444557261,-21.70898,-23.74695,2.037969999999998,0.3396616666666663,120.05213671001242,0.5137252126614231,120.86041839905215,119.48630447740496,1.3741139216471936,0.04618790131135597,1
0.2899172375000001,3.4461513602262697,6.530762,-5.249023,11.779785,0.4621232714285714,-0.831604025,1.7067835878694813,1.708984,-3.540039,5.249023,-0.34005300000000005,0.9613036875000001,2.232764374032509,6.225586,-0.6713867,6.8969727,0.9068080428571428,-0.01867675875,0.006967944696048034,-0.01171875,-0.03027344,0.01855469,-0.002232142857142857,-0.8850097625,0.004543156021640037,-0.8803711,-0.8935546999999999,0.013183599999999962,-0.001534599999999989,-0.4401245124999999,0.011325406301439205,-0.4272460999999999,-0.4628906,0.03564450000000008,0.002162399999999985,0.9886676642904462,0.0033316331281635866,0.9947335262917693,0.9839503574316609,0.010783168860108328,0.0004745354254798638,-118.29185,0.581517165942428,-117.4713,-119.306,1.834699999999998,0.1836285714285708,3.1022645,0.4474700715000789,4.152832,2.768555,1.384277,0.14988485714285713,-21.277769999999997,0.9181561447503663,-19.74792,-22.23633,2.4884099999999982,0.3554871428571426,120.23392348590542,0.6249003540702239,121.14036140555311,119.19199923500162,1.9483621705514906,-0.23834559486436188,1
-0.6561277749999999,3.6451764544633347,6.530762,-5.249023,11.779785,-0.2964564142857143,-0.8163453875,6.403162069407951,9.58252,-13.12256,22.705080000000002,0.4359653571428571,-0.3280640374999998,4.2669690177488055,6.225586,-6.591797,12.817383,-0.8719308571428571,-0.05731201375,0.04262729271656898,-0.01318359,-0.1303711,0.11718751,-0.007812500000000002,-0.8834228499999999,0.0058753464060792675,-0.8769530999999999,-0.8935546999999999,0.016601599999999994,0.000837057142857137,-0.4461059624999999,0.016177490366461794,-0.4287109,-0.4716797,0.042968799999999974,-0.00509207142857144,0.9922361799652254,0.007379053038495777,1.0034026769932731,0.9853245945166741,0.018078082476599033,0.0019103650271568176,-118.39897500000001,0.5518723603722661,-117.4713,-119.306,1.834699999999998,-0.11534285714285732,4.9905395,2.070278534204447,8.475952,2.883911,5.592041,0.3186034285714286,-18.48998875,2.3725361385261343,-14.85901,-21.23108,6.372069999999999,0.6301442857142854,119.97386305856456,0.6016485605015747,121.14036140555311,119.19199923500162,1.9483621705514906,0.02478503510332278,1
